experiment,session,trial,timestamp,animal_id,strain,sex,researcher,drug,treatment,exit#,metric,value
VASTcont,S01,T07,2024-07-19T16:11:23,2593,,M,Jami,,,0,feedback_error_duration_s,10.6493
VASTcont,S01,T09,2024-07-15T16:05:48,2593,,M,Jami,,,0,trial_duration_s,120.241
VASTcont,S01,T09,2024-07-15T16:05:48,2593,,M,Jami,,,0,total_distance_m,3.75342
VASTcont,S01,T09,2024-07-15T16:05:48,2593,,M,Jami,,,0,time_still_s,105.674
VASTcont,S01,T09,2024-07-15T16:05:48,2593,,M,Jami,,,0,avg_speed_mps,0.282633
VASTcont,S01,T09,2024-07-15T16:05:48,2593,,M,Jami,,,0,n_movement_bout,34
VASTcont,S01,T09,2024-07-15T16:05:48,2593,,M,Jami,,,0,time_in_exit_zone_s,0
VASTcont,S01,T09,2024-07-15T16:05:48,2593,,M,Jami,,,0,mean_distance_to_exit_cm,85.142
VASTcont,S01,T09,2024-07-15T16:05:48,2593,,M,Jami,,,0,path_efficiency,0.0941807
VASTcont,S01,T09,2024-07-15T16:05:48,2593,,M,Jami,,,0,time_in_center_s,6.16716
VASTcont,S01,T09,2024-07-15T16:05:48,2593,,M,Jami,,,0,n_center_entries,1
VASTcont,S01,T09,2024-07-15T16:05:48,2593,,M,Jami,,,0,n_feedback_error_bouts,503
VASTcont,S01,T09,2024-07-15T16:05:48,2593,,M,Jami,,,0,feedback_error_duration_s,22.6255
VASTcont,S02,T01,2024-07-16T14:47:30,2593,,M,Jami,,,0,trial_duration_s,34.5963
VASTcont,S02,T01,2024-07-16T14:47:30,2593,,M,Jami,,,0,total_distance_m,2.68963
VASTcont,S02,T01,2024-07-16T14:47:30,2593,,M,Jami,,,0,time_still_s,25.4061
VASTcont,S02,T01,2024-07-16T14:47:30,2593,,M,Jami,,,0,avg_speed_mps,0.309276
VASTcont,S02,T01,2024-07-16T14:47:30,2593,,M,Jami,,,0,n_movement_bout,13
VASTcont,S02,T01,2024-07-16T14:47:30,2593,,M,Jami,,,0,latency_to_exit_s,34.5204
VASTcont,S02,T01,2024-07-16T14:47:30,2593,,M,Jami,,,0,time_in_exit_zone_s,0.0759524
VASTcont,S02,T01,2024-07-16T14:47:30,2593,,M,Jami,,,0,mean_distance_to_exit_cm,62.0887
VASTcont,S02,T01,2024-07-16T14:47:30,2593,,M,Jami,,,0,path_efficiency,0.164175
VASTcont,S02,T01,2024-07-16T14:47:30,2593,,M,Jami,,,0,time_in_center_s,3.37988
VASTcont,S02,T01,2024-07-16T14:47:30,2593,,M,Jami,,,0,n_center_entries,2
VASTcont,S02,T01,2024-07-16T14:47:30,2593,,M,Jami,,,0,n_feedback_error_bouts,130
VASTcont,S02,T01,2024-07-16T14:47:30,2593,,M,Jami,,,0,feedback_error_duration_s,6.26607
VASTcont,S02,T02,2024-07-16T14:48:16,2593,,M,Jami,,,1,trial_duration_s,84.6174
VASTcont,S02,T02,2024-07-16T14:48:16,2593,,M,Jami,,,1,total_distance_m,5.25039
VASTcont,S02,T02,2024-07-16T14:48:16,2593,,M,Jami,,,1,time_still_s,66.3599
VASTcont,S02,T02,2024-07-16T14:48:16,2593,,M,Jami,,,1,avg_speed_mps,0.306788
VASTcont,S02,T02,2024-07-16T14:48:16,2593,,M,Jami,,,1,n_movement_bout,30
VASTcont,S02,T02,2024-07-16T14:48:16,2593,,M,Jami,,,1,latency_to_exit_s,84.5412
VASTcont,S02,T02,2024-07-16T14:48:16,2593,,M,Jami,,,1,time_in_exit_zone_s,0.0762319
VASTcont,S02,T02,2024-07-16T14:48:16,2593,,M,Jami,,,1,mean_distance_to_exit_cm,65.3759
VASTcont,S02,T02,2024-07-16T14:48:16,2593,,M,Jami,,,1,path_efficiency,0.100572
VASTcont,S02,T02,2024-07-16T14:48:16,2593,,M,Jami,,,1,time_in_center_s,4.57392
VASTcont,S02,T02,2024-07-16T14:48:16,2593,,M,Jami,,,1,n_center_entries,2
VASTcont,S02,T02,2024-07-16T14:48:16,2593,,M,Jami,,,1,n_feedback_error_bouts,267
VASTcont,S02,T02,2024-07-16T14:48:16,2593,,M,Jami,,,1,feedback_error_duration_s,12.7307
VASTcont,S02,T03,2024-07-16T14:49:53,2593,,M,Jami,,,2,trial_duration_s,120.146
VASTcont,S02,T03,2024-07-16T14:49:53,2593,,M,Jami,,,2,total_distance_m,4.62047
VASTcont,S02,T03,2024-07-16T14:49:53,2593,,M,Jami,,,2,time_still_s,104.179
VASTcont,S02,T03,2024-07-16T14:49:53,2593,,M,Jami,,,2,avg_speed_mps,0.306883
VASTcont,S02,T03,2024-07-16T14:49:53,2593,,M,Jami,,,2,n_movement_bout,24
VASTcont,S02,T03,2024-07-16T14:49:53,2593,,M,Jami,,,2,time_in_exit_zone_s,0
VASTcont,S02,T03,2024-07-16T14:49:53,2593,,M,Jami,,,2,mean_distance_to_exit_cm,51.5973
VASTcont,S02,T03,2024-07-16T14:49:53,2593,,M,Jami,,,2,path_efficiency,0.112443
VASTcont,S02,T03,2024-07-16T14:49:53,2593,,M,Jami,,,2,time_in_center_s,3.45115
VASTcont,S02,T03,2024-07-16T14:49:53,2593,,M,Jami,,,2,n_center_entries,1
VASTcont,S02,T03,2024-07-16T14:49:53,2593,,M,Jami,,,2,n_feedback_error_bouts,452
VASTcont,S02,T03,2024-07-16T14:49:53,2593,,M,Jami,,,2,feedback_error_duration_s,22.1101
VASTcont,S02,T04,2024-07-16T14:52:05,2593,,M,Jami,,,3,trial_duration_s,119.977
VASTcont,S02,T04,2024-07-16T14:52:05,2593,,M,Jami,,,3,total_distance_m,2.47863
VASTcont,S02,T04,2024-07-16T14:52:05,2593,,M,Jami,,,3,time_still_s,110.497
VASTcont,S02,T04,2024-07-16T14:52:05,2593,,M,Jami,,,3,avg_speed_mps,0.295772
VASTcont,S02,T04,2024-07-16T14:52:05,2593,,M,Jami,,,3,n_movement_bout,29
VASTcont,S02,T04,2024-07-16T14:52:05,2593,,M,Jami,,,3,time_in_exit_zone_s,0
VASTcont,S02,T04,2024-07-16T14:52:05,2593,,M,Jami,,,3,mean_distance_to_exit_cm,73.7209
VASTcont,S02,T04,2024-07-16T14:52:05,2593,,M,Jami,,,3,path_efficiency,0.10328
VASTcont,S02,T04,2024-07-16T14:52:05,2593,,M,Jami,,,3,time_in_center_s,0
VASTcont,S02,T04,2024-07-16T14:52:05,2593,,M,Jami,,,3,n_center_entries,0
VASTcont,S02,T04,2024-07-16T14:52:05,2593,,M,Jami,,,3,n_feedback_error_bouts,446
VASTcont,S02,T04,2024-07-16T14:52:05,2593,,M,Jami,,,3,feedback_error_duration_s,20.2111
VASTcont,S02,T05,2024-07-16T14:54:17,2593,,M,Jami,,,0,trial_duration_s,120.013
VASTcont,S02,T05,2024-07-16T14:54:17,2593,,M,Jami,,,0,total_distance_m,1.79308
VASTcont,S02,T05,2024-07-16T14:54:17,2593,,M,Jami,,,0,time_still_s,113.133
VASTcont,S02,T05,2024-07-16T14:54:17,2593,,M,Jami,,,0,avg_speed_mps,0.293211
VASTcont,S02,T05,2024-07-16T14:54:17,2593,,M,Jami,,,0,n_movement_bout,20
VASTcont,S02,T05,2024-07-16T14:54:17,2593,,M,Jami,,,0,time_in_exit_zone_s,0
VASTcont,S02,T05,2024-07-16T14:54:17,2593,,M,Jami,,,0,mean_distance_to_exit_cm,84.9439
VASTcont,S02,T05,2024-07-16T14:54:17,2593,,M,Jami,,,0,path_efficiency,0.116217
VASTcont,S02,T05,2024-07-16T14:54:17,2593,,M,Jami,,,0,time_in_center_s,0
VASTcont,S02,T05,2024-07-16T14:54:17,2593,,M,Jami,,,0,n_center_entries,0
VASTcont,S02,T05,2024-07-16T14:54:17,2593,,M,Jami,,,0,n_feedback_error_bouts,244
VASTcont,S02,T05,2024-07-16T14:54:17,2593,,M,Jami,,,0,feedback_error_duration_s,10.6254
VASTcont,S02,T06,2024-07-16T14:56:30,2593,,M,Jami,,,0,trial_duration_s,85.5459
VASTcont,S02,T06,2024-07-16T14:56:30,2593,,M,Jami,,,0,total_distance_m,5.0843
VASTcont,S02,T06,2024-07-16T14:56:30,2593,,M,Jami,,,0,time_still_s,67.2714
VASTcont,S02,T06,2024-07-16T14:56:30,2593,,M,Jami,,,0,avg_speed_mps,0.291495
VASTcont,S02,T06,2024-07-16T14:56:30,2593,,M,Jami,,,0,n_movement_bout,22
VASTcont,S02,T06,2024-07-16T14:56:30,2593,,M,Jami,,,0,latency_to_exit_s,85.4703
VASTcont,S02,T06,2024-07-16T14:56:30,2593,,M,Jami,,,0,time_in_exit_zone_s,0.0756709
VASTcont,S02,T06,2024-07-16T14:56:30,2593,,M,Jami,,,0,mean_distance_to_exit_cm,70.7992
VASTcont,S02,T06,2024-07-16T14:56:30,2593,,M,Jami,,,0,path_efficiency,0.10428
VASTcont,S02,T06,2024-07-16T14:56:30,2593,,M,Jami,,,0,time_in_center_s,7.94544
VASTcont,S02,T06,2024-07-16T14:56:30,2593,,M,Jami,,,0,n_center_entries,5
VASTcont,S02,T06,2024-07-16T14:56:30,2593,,M,Jami,,,0,n_feedback_error_bouts,350
VASTcont,S02,T06,2024-07-16T14:56:30,2593,,M,Jami,,,0,feedback_error_duration_s,18.2367
VASTcont,S02,T07,2024-07-16T14:58:07,2593,,M,Jami,,,0,trial_duration_s,119.926
VASTcont,S02,T07,2024-07-16T14:58:07,2593,,M,Jami,,,0,total_distance_m,0.663392
VASTcont,S02,T07,2024-07-16T14:58:07,2593,,M,Jami,,,0,time_still_s,117.162
VASTcont,S02,T07,2024-07-16T14:58:07,2593,,M,Jami,,,0,avg_speed_mps,0.26952
VASTcont,S02,T07,2024-07-16T14:58:07,2593,,M,Jami,,,0,n_movement_bout,8
VASTcont,S02,T07,2024-07-16T14:58:07,2593,,M,Jami,,,0,time_in_exit_zone_s,0
VASTcont,S02,T07,2024-07-16T14:58:07,2593,,M,Jami,,,0,mean_distance_to_exit_cm,67.0817
VASTcont,S02,T07,2024-07-16T14:58:07,2593,,M,Jami,,,0,path_efficiency,0.264483
VASTcont,S02,T07,2024-07-16T14:58:07,2593,,M,Jami,,,0,time_in_center_s,0
VASTcont,S02,T07,2024-07-16T14:58:07,2593,,M,Jami,,,0,n_center_entries,0
VASTcont,S02,T07,2024-07-16T14:58:07,2593,,M,Jami,,,0,n_feedback_error_bouts,363
VASTcont,S02,T07,2024-07-16T14:58:07,2593,,M,Jami,,,0,feedback_error_duration_s,16.7753
VASTcont,S02,T08,2024-07-16T15:00:31,2593,,M,Jami,,,0,trial_duration_s,119.838
VASTcont,S02,T08,2024-07-16T15:00:31,2593,,M,Jami,,,0,total_distance_m,7.05595
VASTcont,S02,T08,2024-07-16T15:00:31,2593,,M,Jami,,,0,time_still_s,93.7252
VASTcont,S02,T08,2024-07-16T15:00:31,2593,,M,Jami,,,0,avg_speed_mps,0.285217
VASTcont,S02,T08,2024-07-16T15:00:31,2593,,M,Jami,,,0,n_movement_bout,36
VASTcont,S02,T08,2024-07-16T15:00:31,2593,,M,Jami,,,0,time_in_exit_zone_s,0
VASTcont,S02,T08,2024-07-16T15:00:31,2593,,M,Jami,,,0,mean_distance_to_exit_cm,66.3056
VASTcont,S02,T08,2024-07-16T15:00:31,2593,,M,Jami,,,0,path_efficiency,0.0720884
VASTcont,S02,T08,2024-07-16T15:00:31,2593,,M,Jami,,,0,time_in_center_s,5.61206
VASTcont,S02,T08,2024-07-16T15:00:31,2593,,M,Jami,,,0,n_center_entries,2
VASTcont,S02,T08,2024-07-16T15:00:31,2593,,M,Jami,,,0,n_feedback_error_bouts,482
VASTcont,S02,T08,2024-07-16T15:00:31,2593,,M,Jami,,,0,feedback_error_duration_s,23.7844
VASTcont,S02,T09,2024-07-16T15:02:45,2593,,M,Jami,,,0,trial_duration_s,92.6637
VASTcont,S02,T09,2024-07-16T15:02:45,2593,,M,Jami,,,0,total_distance_m,3.65114
VASTcont,S02,T09,2024-07-16T15:02:45,2593,,M,Jami,,,0,time_still_s,79.2679
VASTcont,S02,T09,2024-07-16T15:02:45,2593,,M,Jami,,,0,avg_speed_mps,0.289904
VASTcont,S02,T09,2024-07-16T15:02:45,2593,,M,Jami,,,0,n_movement_bout,21
VASTcont,S02,T09,2024-07-16T15:02:45,2593,,M,Jami,,,0,latency_to_exit_s,92.5492
VASTcont,S02,T09,2024-07-16T15:02:45,2593,,M,Jami,,,0,time_in_exit_zone_s,0.114494
VASTcont,S02,T09,2024-07-16T15:02:45,2593,,M,Jami,,,0,mean_distance_to_exit_cm,49.1281
VASTcont,S02,T09,2024-07-16T15:02:45,2593,,M,Jami,,,0,path_efficiency,0.113226
VASTcont,S02,T09,2024-07-16T15:02:45,2593,,M,Jami,,,0,time_in_center_s,20.4562
VASTcont,S02,T09,2024-07-16T15:02:45,2593,,M,Jami,,,0,n_center_entries,4
VASTcont,S02,T09,2024-07-16T15:02:45,2593,,M,Jami,,,0,n_feedback_error_bouts,276
VASTcont,S02,T09,2024-07-16T15:02:45,2593,,M,Jami,,,0,feedback_error_duration_s,13.7393
VASTcont,S03,T01,2024-07-17T16:05:42,2593,,M,Jami,,,0,trial_duration_s,117.615
VASTcont,S03,T01,2024-07-17T16:05:42,2593,,M,Jami,,,0,total_distance_m,5.22723
VASTcont,S03,T01,2024-07-17T16:05:42,2593,,M,Jami,,,0,time_still_s,101.698
VASTcont,S03,T01,2024-07-17T16:05:42,2593,,M,Jami,,,0,avg_speed_mps,0.350734
VASTcont,S03,T01,2024-07-17T16:05:42,2593,,M,Jami,,,0,n_movement_bout,27
VASTcont,S03,T01,2024-07-17T16:05:42,2593,,M,Jami,,,0,latency_to_exit_s,117.502
VASTcont,S03,T01,2024-07-17T16:05:42,2593,,M,Jami,,,0,time_in_exit_zone_s,0.112622
VASTcont,S03,T01,2024-07-17T16:05:42,2593,,M,Jami,,,0,mean_distance_to_exit_cm,41.3997
VASTcont,S03,T01,2024-07-17T16:05:42,2593,,M,Jami,,,0,path_efficiency,0.077384
VASTcont,S03,T01,2024-07-17T16:05:42,2593,,M,Jami,,,0,time_in_center_s,3.64145
VASTcont,S03,T01,2024-07-17T16:05:42,2593,,M,Jami,,,0,n_center_entries,2
VASTcont,S03,T01,2024-07-17T16:05:42,2593,,M,Jami,,,0,n_feedback_error_bouts,328
VASTcont,S03,T01,2024-07-17T16:05:42,2593,,M,Jami,,,0,feedback_error_duration_s,13.8901
VASTcont,S03,T02,2024-07-17T16:07:54,2593,,M,Jami,,,1,trial_duration_s,120.031
VASTcont,S03,T02,2024-07-17T16:07:54,2593,,M,Jami,,,1,total_distance_m,2.8785
VASTcont,S03,T02,2024-07-17T16:07:54,2593,,M,Jami,,,1,time_still_s,109.786
VASTcont,S03,T02,2024-07-17T16:07:54,2593,,M,Jami,,,1,avg_speed_mps,0.296267
VASTcont,S03,T02,2024-07-17T16:07:54,2593,,M,Jami,,,1,n_movement_bout,14
VASTcont,S03,T02,2024-07-17T16:07:54,2593,,M,Jami,,,1,time_in_exit_zone_s,0
VASTcont,S03,T02,2024-07-17T16:07:54,2593,,M,Jami,,,1,mean_distance_to_exit_cm,60.7838
VASTcont,S03,T02,2024-07-17T16:07:54,2593,,M,Jami,,,1,path_efficiency,0.108127
VASTcont,S03,T02,2024-07-17T16:07:54,2593,,M,Jami,,,1,time_in_center_s,0
VASTcont,S03,T02,2024-07-17T16:07:54,2593,,M,Jami,,,1,n_center_entries,0
VASTcont,S03,T02,2024-07-17T16:07:54,2593,,M,Jami,,,1,n_feedback_error_bouts,416
VASTcont,S03,T02,2024-07-17T16:07:54,2593,,M,Jami,,,1,feedback_error_duration_s,18.1087
VASTcont,S03,T03,2024-07-17T16:10:06,2593,,M,Jami,,,2,trial_duration_s,119.866
VASTcont,S03,T03,2024-07-17T16:10:06,2593,,M,Jami,,,2,total_distance_m,12.8286
VASTcont,S03,T03,2024-07-17T16:10:06,2593,,M,Jami,,,2,time_still_s,75.4711
VASTcont,S03,T03,2024-07-17T16:10:06,2593,,M,Jami,,,2,avg_speed_mps,0.304447
VASTcont,S03,T03,2024-07-17T16:10:06,2593,,M,Jami,,,2,n_movement_bout,60
VASTcont,S03,T03,2024-07-17T16:10:06,2593,,M,Jami,,,2,time_in_exit_zone_s,0
VASTcont,S03,T03,2024-07-17T16:10:06,2593,,M,Jami,,,2,mean_distance_to_exit_cm,67.0816
VASTcont,S03,T03,2024-07-17T16:10:06,2593,,M,Jami,,,2,path_efficiency,0.0448078
VASTcont,S03,T03,2024-07-17T16:10:06,2593,,M,Jami,,,2,time_in_center_s,21.2192
VASTcont,S03,T03,2024-07-17T16:10:06,2593,,M,Jami,,,2,n_center_entries,6
VASTcont,S03,T03,2024-07-17T16:10:06,2593,,M,Jami,,,2,n_feedback_error_bouts,515
VASTcont,S03,T03,2024-07-17T16:10:06,2593,,M,Jami,,,2,feedback_error_duration_s,23.6647
VASTcont,S03,T04,2024-07-17T16:12:18,2593,,M,Jami,,,3,trial_duration_s,119.918
VASTcont,S03,T04,2024-07-17T16:12:18,2593,,M,Jami,,,3,total_distance_m,2.45705
VASTcont,S03,T04,2024-07-17T16:12:18,2593,,M,Jami,,,3,time_still_s,109.975
VASTcont,S03,T04,2024-07-17T16:12:18,2593,,M,Jami,,,3,avg_speed_mps,0.268564
VASTcont,S03,T04,2024-07-17T16:12:18,2593,,M,Jami,,,3,n_movement_bout,21
VASTcont,S03,T04,2024-07-17T16:12:18,2593,,M,Jami,,,3,time_in_exit_zone_s,0
VASTcont,S03,T04,2024-07-17T16:12:18,2593,,M,Jami,,,3,mean_distance_to_exit_cm,87.5197
VASTcont,S03,T04,2024-07-17T16:12:18,2593,,M,Jami,,,3,path_efficiency,0.112771
VASTcont,S03,T04,2024-07-17T16:12:18,2593,,M,Jami,,,3,time_in_center_s,3.85613
VASTcont,S03,T04,2024-07-17T16:12:18,2593,,M,Jami,,,3,n_center_entries,1
VASTcont,S03,T04,2024-07-17T16:12:18,2593,,M,Jami,,,3,n_feedback_error_bouts,395
VASTcont,S03,T04,2024-07-17T16:12:18,2593,,M,Jami,,,3,feedback_error_duration_s,17.5794
VASTcont,S03,T05,2024-07-17T16:14:33,2593,,M,Jami,,,0,trial_duration_s,120.012
VASTcont,S03,T05,2024-07-17T16:14:33,2593,,M,Jami,,,0,total_distance_m,5.78558
VASTcont,S03,T05,2024-07-17T16:14:33,2593,,M,Jami,,,0,time_still_s,100.187
VASTcont,S03,T05,2024-07-17T16:14:33,2593,,M,Jami,,,0,avg_speed_mps,0.316054
VASTcont,S03,T05,2024-07-17T16:14:33,2593,,M,Jami,,,0,n_movement_bout,40
VASTcont,S03,T05,2024-07-17T16:14:33,2593,,M,Jami,,,0,time_in_exit_zone_s,0
VASTcont,S03,T05,2024-07-17T16:14:33,2593,,M,Jami,,,0,mean_distance_to_exit_cm,47.8867
VASTcont,S03,T05,2024-07-17T16:14:33,2593,,M,Jami,,,0,path_efficiency,0.0689065
VASTcont,S03,T05,2024-07-17T16:14:33,2593,,M,Jami,,,0,time_in_center_s,27.5344
VASTcont,S03,T05,2024-07-17T16:14:33,2593,,M,Jami,,,0,n_center_entries,3
VASTcont,S03,T05,2024-07-17T16:14:33,2593,,M,Jami,,,0,n_feedback_error_bouts,481
VASTcont,S03,T05,2024-07-17T16:14:33,2593,,M,Jami,,,0,feedback_error_duration_s,22.4073
VASTcont,S03,T07,2024-07-17T17:00:26,2593,,M,Jami,,,0,trial_duration_s,120.123
VASTcont,S03,T07,2024-07-17T17:00:26,2593,,M,Jami,,,0,total_distance_m,8.53341
VASTcont,S03,T07,2024-07-17T17:00:26,2593,,M,Jami,,,0,time_still_s,93.061
VASTcont,S03,T07,2024-07-17T17:00:26,2593,,M,Jami,,,0,avg_speed_mps,0.331655
VASTcont,S03,T07,2024-07-17T17:00:26,2593,,M,Jami,,,0,n_movement_bout,35
VASTcont,S03,T07,2024-07-17T17:00:26,2593,,M,Jami,,,0,time_in_exit_zone_s,0
VASTcont,S03,T07,2024-07-17T17:00:26,2593,,M,Jami,,,0,mean_distance_to_exit_cm,67.0918
VASTcont,S03,T07,2024-07-17T17:00:26,2593,,M,Jami,,,0,path_efficiency,0.0593966
VASTcont,S03,T07,2024-07-17T17:00:26,2593,,M,Jami,,,0,time_in_center_s,5.59508
VASTcont,S03,T07,2024-07-17T17:00:26,2593,,M,Jami,,,0,n_center_entries,3
VASTcont,S03,T07,2024-07-17T17:00:26,2593,,M,Jami,,,0,n_feedback_error_bouts,381
VASTcont,S03,T07,2024-07-17T17:00:26,2593,,M,Jami,,,0,feedback_error_duration_s,19.107
VASTcont,S03,T08,2024-07-17T17:02:48,2593,,M,Jami,,,0,trial_duration_s,120.065
VASTcont,S03,T08,2024-07-17T17:02:48,2593,,M,Jami,,,0,total_distance_m,1.19965
VASTcont,S03,T08,2024-07-17T17:02:48,2593,,M,Jami,,,0,time_still_s,115.437
VASTcont,S03,T08,2024-07-17T17:02:48,2593,,M,Jami,,,0,avg_speed_mps,0.282355
VASTcont,S03,T08,2024-07-17T17:02:48,2593,,M,Jami,,,0,n_movement_bout,10
VASTcont,S03,T08,2024-07-17T17:02:48,2593,,M,Jami,,,0,time_in_exit_zone_s,0
VASTcont,S03,T08,2024-07-17T17:02:48,2593,,M,Jami,,,0,mean_distance_to_exit_cm,73.3123
VASTcont,S03,T08,2024-07-17T17:02:48,2593,,M,Jami,,,0,path_efficiency,0.173992
VASTcont,S03,T08,2024-07-17T17:02:48,2593,,M,Jami,,,0,time_in_center_s,0
VASTcont,S03,T08,2024-07-17T17:02:48,2593,,M,Jami,,,0,n_center_entries,0
VASTcont,S03,T08,2024-07-17T17:02:48,2593,,M,Jami,,,0,n_feedback_error_bouts,190
VASTcont,S03,T08,2024-07-17T17:02:48,2593,,M,Jami,,,0,feedback_error_duration_s,8.15608
VASTcont,S03,T09,2024-07-17T17:05:03,2593,,M,Jami,,,0,trial_duration_s,62.1147
VASTcont,S03,T09,2024-07-17T17:05:03,2593,,M,Jami,,,0,total_distance_m,1.79639
VASTcont,S03,T09,2024-07-17T17:05:03,2593,,M,Jami,,,0,time_still_s,55.0374
VASTcont,S03,T09,2024-07-17T17:05:03,2593,,M,Jami,,,0,avg_speed_mps,0.268084
VASTcont,S03,T09,2024-07-17T17:05:03,2593,,M,Jami,,,0,n_movement_bout,10
VASTcont,S03,T09,2024-07-17T17:05:03,2593,,M,Jami,,,0,latency_to_exit_s,62.0394
VASTcont,S03,T09,2024-07-17T17:05:03,2593,,M,Jami,,,0,time_in_exit_zone_s,0.0752906
VASTcont,S03,T09,2024-07-17T17:05:03,2593,,M,Jami,,,0,mean_distance_to_exit_cm,76.0583
VASTcont,S03,T09,2024-07-17T17:05:03,2593,,M,Jami,,,0,path_efficiency,0.210275
VASTcont,S03,T09,2024-07-17T17:05:03,2593,,M,Jami,,,0,time_in_center_s,0.188226
VASTcont,S03,T09,2024-07-17T17:05:03,2593,,M,Jami,,,0,n_center_entries,1
VASTcont,S03,T09,2024-07-17T17:05:03,2593,,M,Jami,,,0,n_feedback_error_bouts,159
VASTcont,S03,T09,2024-07-17T17:05:03,2593,,M,Jami,,,0,feedback_error_duration_s,6.70086
VASTcont,S04,T01,2024-07-18T15:34:29,2593,,M,Jami,,,0,trial_duration_s,10.4808
VASTcont,S04,T01,2024-07-18T15:34:29,2593,,M,Jami,,,0,total_distance_m,3.56888
VASTcont,S04,T01,2024-07-18T15:34:29,2593,,M,Jami,,,0,time_still_s,2.99995
VASTcont,S04,T01,2024-07-18T15:34:29,2593,,M,Jami,,,0,avg_speed_mps,0.486954
VASTcont,S04,T01,2024-07-18T15:34:29,2593,,M,Jami,,,0,n_movement_bout,4
VASTcont,S04,T01,2024-07-18T15:34:29,2593,,M,Jami,,,0,latency_to_exit_s,10.4049
VASTcont,S04,T01,2024-07-18T15:34:29,2593,,M,Jami,,,0,time_in_exit_zone_s,0.0759481
VASTcont,S04,T01,2024-07-18T15:34:29,2593,,M,Jami,,,0,mean_distance_to_exit_cm,57.4369
VASTcont,S04,T01,2024-07-18T15:34:29,2593,,M,Jami,,,0,path_efficiency,0.19433
VASTcont,S04,T01,2024-07-18T15:34:29,2593,,M,Jami,,,0,time_in_center_s,1.82275
VASTcont,S04,T01,2024-07-18T15:34:29,2593,,M,Jami,,,0,n_center_entries,1
VASTcont,S04,T01,2024-07-18T15:34:29,2593,,M,Jami,,,0,n_feedback_error_bouts,46
VASTcont,S04,T01,2024-07-18T15:34:29,2593,,M,Jami,,,0,feedback_error_duration_s,4.78473
VASTcont,S04,T02,2024-07-18T15:34:51,2593,,M,Jami,,,1,trial_duration_s,120.069
VASTcont,S04,T02,2024-07-18T15:34:51,2593,,M,Jami,,,1,total_distance_m,8.18681
VASTcont,S04,T02,2024-07-18T15:34:51,2593,,M,Jami,,,1,time_still_s,91.0845
VASTcont,S04,T02,2024-07-18T15:34:51,2593,,M,Jami,,,1,avg_speed_mps,0.30136
VASTcont,S04,T02,2024-07-18T15:34:51,2593,,M,Jami,,,1,n_movement_bout,48
VASTcont,S04,T02,2024-07-18T15:34:51,2593,,M,Jami,,,1,time_in_exit_zone_s,0
VASTcont,S04,T02,2024-07-18T15:34:51,2593,,M,Jami,,,1,mean_distance_to_exit_cm,56.3725
VASTcont,S04,T02,2024-07-18T15:34:51,2593,,M,Jami,,,1,path_efficiency,0.0637994
VASTcont,S04,T02,2024-07-18T15:34:51,2593,,M,Jami,,,1,time_in_center_s,9.85107
VASTcont,S04,T02,2024-07-18T15:34:51,2593,,M,Jami,,,1,n_center_entries,2
VASTcont,S04,T02,2024-07-18T15:34:51,2593,,M,Jami,,,1,n_feedback_error_bouts,413
VASTcont,S04,T02,2024-07-18T15:34:51,2593,,M,Jami,,,1,feedback_error_duration_s,18.4897
VASTcont,S04,T03,2024-07-18T15:37:03,2593,,M,Jami,,,2,trial_duration_s,120.281
VASTcont,S04,T03,2024-07-18T15:37:03,2593,,M,Jami,,,2,total_distance_m,6.06473
VASTcont,S04,T03,2024-07-18T15:37:03,2593,,M,Jami,,,2,time_still_s,99.8004
VASTcont,S04,T03,2024-07-18T15:37:03,2593,,M,Jami,,,2,avg_speed_mps,0.314333
VASTcont,S04,T03,2024-07-18T15:37:03,2593,,M,Jami,,,2,n_movement_bout,31
VASTcont,S04,T03,2024-07-18T15:37:03,2593,,M,Jami,,,2,time_in_exit_zone_s,0
VASTcont,S04,T03,2024-07-18T15:37:03,2593,,M,Jami,,,2,mean_distance_to_exit_cm,69.6733
VASTcont,S04,T03,2024-07-18T15:37:03,2593,,M,Jami,,,2,path_efficiency,0.0762324
VASTcont,S04,T03,2024-07-18T15:37:03,2593,,M,Jami,,,2,time_in_center_s,1.33986
VASTcont,S04,T03,2024-07-18T15:37:03,2593,,M,Jami,,,2,n_center_entries,1
VASTcont,S04,T03,2024-07-18T15:37:03,2593,,M,Jami,,,2,n_feedback_error_bouts,582
VASTcont,S04,T03,2024-07-18T15:37:03,2593,,M,Jami,,,2,feedback_error_duration_s,28.405
VASTcont,S04,T04,2024-07-18T15:39:15,2593,,M,Jami,,,3,trial_duration_s,119.981
VASTcont,S04,T04,2024-07-18T15:39:15,2593,,M,Jami,,,3,total_distance_m,3.88727
VASTcont,S04,T04,2024-07-18T15:39:15,2593,,M,Jami,,,3,time_still_s,106.105
VASTcont,S04,T04,2024-07-18T15:39:15,2593,,M,Jami,,,3,avg_speed_mps,0.300565
VASTcont,S04,T04,2024-07-18T15:39:15,2593,,M,Jami,,,3,n_movement_bout,25
VASTcont,S04,T04,2024-07-18T15:39:15,2593,,M,Jami,,,3,time_in_exit_zone_s,0
VASTcont,S04,T04,2024-07-18T15:39:15,2593,,M,Jami,,,3,mean_distance_to_exit_cm,50.2658
